userId,genre_rank,genre,watch_count,avg_user_genre_rating
387,4,Sci-Fi,93,4.07
387,5,Thriller,88,4.085
388,1,Drama,12,4.417
388,2,Thriller,9,3.944
388,3,Action,7,4.143
388,4,Sci-Fi,6,3.333
388,5,War,5,4.5
389,1,Comedy,134,4.28
389,2,Drama,113,4.341
389,3,Romance,97,4.356
389,4,Thriller,49,4.48
389,5,Crime,40,4.625
390,1,Drama,15,4.267
390,2,Comedy,12,3.5
390,3,Romance,10,3.7
390,4,Thriller,9,3.889
390,5,Adventure,9,3.444
391,1,Crime,12,4.083
391,2,Drama,11,4.227
391,3,Thriller,8,3.938
391,4,Comedy,7,3.571
391,5,Horror,6,4.0
392,1,Drama,22,3.659
392,2,Fantasy,18,4.0
392,3,Adventure,13,4.231
392,4,Romance,12,3.75
392,5,Thriller,11,3.727
393,1,Comedy,28,3.5
393,2,Thriller,27,4.333
393,3,Drama,23,3.957
393,4,Action,21,4.0
393,5,Romance,16,3.625
394,1,Comedy,39,3.205
394,2,Action,30,3.0
394,3,Adventure,24,3.25
394,4,Thriller,24,3.208
394,5,Drama,16,3.688
395,1,Drama,16,4.063
395,2,Comedy,13,3.923
395,3,Thriller,5,4.2
395,4,Action,5,3.2
395,5,Adventure,5,3.0
396,1,Drama,29,4.466
396,2,Thriller,23,4.304
396,3,Action,19,4.053
396,4,Crime,16,4.5
396,5,Adventure,12,3.958
397,1,Drama,49,3.918
397,2,Comedy,19,3.368
397,3,Romance,12,3.833
397,4,Crime,11,3.818
397,5,Thriller,10,3.9
398,1,Action,13,3.385
398,2,Drama,9,4.0
398,3,Thriller,8,3.625
398,4,Crime,6,4.333
398,5,Romance,5,2.8
399,1,Drama,317,3.713
399,2,Thriller,167,3.575
399,3,Comedy,146,3.699
399,4,Crime,139,3.669
399,5,Action,105,3.562
400,1,Drama,12,3.875
400,2,Adventure,11,3.818
400,3,Action,8,4.0
400,4,Comedy,8,3.375
400,5,Fantasy,7,4.143
401,1,Drama,36,3.944
401,2,Thriller,28,3.893
401,3,Crime,23,3.978
401,4,Action,21,3.833
401,5,Comedy,11,3.773
402,1,Action,463,2.841
402,2,Thriller,341,2.852
402,3,Drama,312,3.183
402,4,Adventure,247,2.945
402,5,Comedy,234,2.684
403,1,Thriller,201,3.055
403,2,Action,170,3.1
403,3,Drama,152,3.316
403,4,Horror,143,3.045
403,5,Sci-Fi,122,3.139
404,1,Drama,13,3.654
404,2,Comedy,12,3.792
404,3,Romance,12,3.75
404,4,Action,6,3.417
404,5,War,3,4.167
405,1,Drama,171,4.146
405,2,Thriller,108,3.87
405,3,Action,101,3.866
405,4,Adventure,86,3.924
405,5,Comedy,80,3.931
406,1,Drama,15,4.4
406,2,Comedy,11,4.364
406,3,Romance,8,4.25
406,4,Crime,6,4.5
406,5,Thriller,6,3.5
407,1,Drama,18,3.972
407,2,Thriller,8,3.938
407,3,Crime,8,3.875
407,4,Romance,6,3.583
407,5,Action,5,3.9
408,1,Drama,27,4.0
408,2,Thriller,27,3.852
408,3,Action,21,3.857
408,4,Comedy,19,3.158
408,5,Crime,16,3.438
409,1,Comedy,171,3.465
409,2,Drama,130,3.635
409,3,Adventure,123,3.207
409,4,Action,100,2.92
409,5,Fantasy,84,3.244
410,1,Comedy,309,2.905
410,2,Action,252,2.625
410,3,Drama,230,3.043
410,4,Adventure,196,2.763
410,5,Thriller,170,2.812
411,1,Thriller,19,3.947
411,2,Action,15,3.6
411,3,Drama,14,4.0
411,4,Adventure,14,3.429
411,5,Comedy,14,3.429
412,1,Drama,61,3.885
412,2,Action,35,4.071
412,3,Thriller,30,3.883
412,4,Adventure,28,3.964
412,5,Sci-Fi,27,3.963
413,1,Drama,463,3.57
413,2,Comedy,349,3.381
413,3,Thriller,316,3.378
413,4,Action,282,3.326
413,5,Adventure,214,3.292
414,1,Drama,39,3.91
414,2,Thriller,32,3.563
414,3,Action,29,3.052
414,4,Crime,22,3.273
414,5,Comedy,16,3.281
415,1,Drama,57,4.526
415,2,Thriller,49,4.49
415,3,Sci-Fi,35,4.257
415,4,Crime,33,4.636
415,5,Action,26,4.404
416,1,Comedy,24,3.125
416,2,Thriller,23,3.435
416,3,Action,19,3.474
416,4,Crime,13,3.769
416,5,Drama,12,3.083
417,1,Drama,28,4.536
417,2,Comedy,14,4.429
417,3,Romance,11,4.636
417,4,Adventure,6,4.333
417,5,Crime,5,4.6
418,1,Drama,47,3.989
418,2,Comedy,33,4.045
418,3,Adventure,29,3.931
418,4,Action,27,3.852
418,5,Sci-Fi,26,3.865
419,1,Drama,23,4.239
419,2,Adventure,21,4.19
419,3,Action,17,4.382
419,4,Sci-Fi,12,4.333
419,5,Comedy,11,4.227
420,1,Comedy,100,3.33
420,2,Drama,39,3.615
420,3,Romance,36,3.75
420,4,Adventure,13,2.923
420,5,Fantasy,10,3.8
421,1,Drama,41,4.22
421,2,Thriller,22,3.909
421,3,Romance,20,4.3
421,4,Comedy,18,4.111
421,5,Action,17,3.882
422,1,Drama,256,3.613
422,2,Comedy,184,3.533
422,3,Thriller,150,3.193
422,4,Action,127,3.413
422,5,Romance,120,3.779
423,1,Action,34,3.456
423,2,Thriller,33,3.606
423,3,Comedy,32,3.328
423,4,Adventure,27,3.537
423,5,Drama,25,3.84
424,1,Action,38,3.342
424,2,Thriller,36,3.722
424,3,Comedy,36,3.556
424,4,Drama,36,3.528
424,5,Romance,20,3.85
425,1,Drama,131,3.676
425,2,Action,100,3.21
425,3,Comedy,93,3.478
425,4,Thriller,86,3.372
425,5,Adventure,70,3.071
426,1,Drama,77,3.675
426,2,Thriller,56,3.482
426,3,Comedy,53,3.415
426,4,Crime,45,3.489
426,5,Mystery,36,3.444
427,1,Drama,28,3.714
427,2,Adventure,27,3.333
427,3,Action,26,3.596
427,4,Comedy,21,3.357
427,5,Sci-Fi,20,3.475
428,1,Action,429,3.101
428,2,Thriller,225,3.176
428,3,Adventure,188,3.327
428,4,Sci-Fi,156,3.147
428,5,Drama,132,3.178
429,1,Drama,38,3.421
429,2,Comedy,35,3.371
429,3,Thriller,24,2.917
429,4,Romance,19,3.684
429,5,Horror,17,2.882
430,1,Thriller,17,3.647
430,2,Drama,15,4.2
430,3,Adventure,14,3.0
430,4,Action,13,3.077
430,5,Comedy,12,3.25
431,1,Thriller,8,3.875
431,2,Comedy,8,3.125
431,3,Adventure,7,3.714
431,4,Action,6,3.333
431,5,Drama,6,3.333
432,1,Action,108,4.63
432,2,Drama,71,4.676
432,3,Adventure,69,4.594
432,4,Comedy,66,4.561
432,5,Thriller,63,4.683
433,1,Action,106,4.491
433,2,Sci-Fi,68,4.728
433,3,Adventure,68,4.529
433,4,Thriller,58,4.353
433,5,Fantasy,32,4.797
434,1,Drama,115,3.757
434,2,Comedy,43,3.384
434,3,Crime,40,3.75
434,4,Thriller,34,3.485
434,5,Action,28,3.804
435,1,Action,34,4.294
435,2,Thriller,26,4.115
435,3,Adventure,19,4.316
435,4,Drama,18,4.056
435,5,Comedy,17,4.412
436,1,Drama,68,3.559
436,2,Comedy,60,3.317
436,3,Romance,41,3.39
436,4,Thriller,31,3.29
436,5,Children,21,3.524
437,1,Drama,21,4.405
437,2,Thriller,18,4.222
437,3,Crime,15,4.367
437,4,Action,14,4.321
437,5,Mystery,8,4.25
438,1,Drama,81,3.864
438,2,Comedy,66,3.598
438,3,Thriller,58,3.802
438,4,Action,48,3.75
438,5,Crime,38,3.947
439,1,Thriller,15,3.333
439,2,Drama,14,3.857
439,3,Action,12,3.75
439,4,Adventure,11,3.818
439,5,Comedy,10,3.4
440,1,Comedy,69,4.0
440,2,Drama,64,3.672
440,3,Adventure,30,3.833
440,4,Romance,28,4.036
440,5,Action,25,3.4
441,1,Action,11,4.773
441,2,Sci-Fi,9,4.667
441,3,Drama,9,3.611
441,4,Adventure,8,4.313
441,5,Thriller,5,4.2
442,1,Drama,51,3.373
442,2,Romance,26,3.385
442,3,Comedy,22,3.273
442,4,Thriller,22,3.136
442,5,Crime,12,3.417
443,1,Drama,175,4.149
443,2,Comedy,89,3.719
443,3,Adventure,79,3.747
443,4,Romance,73,4.014
443,5,Action,69,3.681
444,1,Comedy,67,3.343
444,2,Drama,53,4.0
444,3,Action,50,3.84
444,4,Thriller,43,4.07
444,5,Romance,31,3.484
445,1,Drama,37,4.486
445,2,Romance,21,4.238
445,3,Comedy,15,4.133
445,4,Thriller,11,3.818
445,5,Action,6,2.833
446,1,Thriller,32,3.844
446,2,Action,31,3.774
446,3,Comedy,31,3.677
446,4,Drama,28,3.929
446,5,Romance,23,4.0
447,1,Drama,25,3.06
447,2,Romance,16,3.188
447,3,Adventure,14,1.679
447,4,Comedy,13,2.654
447,5,Fantasy,11,1.591
448,1,Drama,74,3.777
448,2,Thriller,33,3.379
448,3,Action,28,2.946
448,4,Comedy,20,3.425
448,5,Adventure,20,2.55
449,1,Drama,46,3.902
449,2,Thriller,23,3.761
449,3,Action,21,4.143
449,4,Crime,20,4.125
449,5,Comedy,19,3.868
450,1,Drama,15,4.2
450,2,Comedy,9,3.667
450,3,Action,9,3.333
450,4,Thriller,7,3.571
450,5,Adventure,6,3.0
451,1,Comedy,434,3.665
451,2,Drama,403,4.022
451,3,Action,379,3.642
451,4,Thriller,311,3.77
451,5,Adventure,272,3.728
452,1,Thriller,10,3.6
452,2,Comedy,10,3.2
452,3,Action,7,3.714
452,4,Drama,7,3.357
452,5,Fantasy,6,3.0
453,1,Action,40,3.75
453,2,Comedy,39,3.821
453,3,Adventure,34,3.794
453,4,Sci-Fi,33,3.758
453,5,Thriller,26,3.846
454,1,Action,17,4.0
454,2,Thriller,16,4.125
454,3,Adventure,13,3.923
454,4,Crime,12,4.0
454,5,Comedy,11,3.273
455,1,Drama,46,4.054
455,2,Comedy,45,4.2
455,3,Romance,34,3.676
455,4,Action,22,3.773
455,5,Adventure,18,4.194
456,1,Action,34,3.471
456,2,Thriller,33,3.273
456,3,Comedy,27,3.37
456,4,Drama,23,3.348
456,5,Adventure,20,3.6
457,1,Drama,17,4.706
457,2,Action,10,4.1
457,3,Thriller,9,4.0
457,4,Comedy,7,4.429
457,5,Romance,7,4.429
458,1,Drama,1107,3.557
458,2,Comedy,734,3.374
458,3,Thriller,600,3.214
458,4,Action,590,2.948
458,5,Crime,506,3.449
459,1,Drama,39,3.718
459,2,Thriller,34,3.794
459,3,Comedy,23,3.652
459,4,Action,21,3.476
459,5,Crime,19,3.842
460,1,Comedy,144,4.01
460,2,Action,138,3.801
460,3,Adventure,121,4.07
460,4,Drama,121,3.835
460,5,Romance,80,4.138
461,1,Action,444,3.464
461,2,Thriller,355,3.43
461,3,Sci-Fi,349,3.393
461,4,Comedy,323,3.433
461,5,Drama,306,3.585
462,1,Thriller,31,3.581
462,2,Action,28,3.571
462,3,Comedy,26,3.538
462,4,Adventure,15,3.8
462,5,Drama,13,3.846
463,1,Drama,36,3.875
463,2,Comedy,36,3.403
463,3,Adventure,24,3.375
463,4,Crime,22,3.909
463,5,Romance,21,3.333
464,1,Comedy,10,2.85
464,2,Drama,9,3.5
464,3,Romance,5,2.6
464,4,Action,4,2.125
464,5,Western,3,3.5
465,1,Comedy,28,4.071
465,2,Drama,25,3.88
465,3,Romance,16,3.781
465,4,Action,15,3.333
465,5,Adventure,14,3.321
466,1,Drama,31,4.145
466,2,Action,16,4.156
466,3,Thriller,15,4.133
466,4,Crime,14,4.071
466,5,Sci-Fi,12,4.208
467,1,Sci-Fi,16,4.0
467,2,Drama,15,4.433
467,3,Thriller,11,4.045
467,4,Action,8,3.75
467,5,Adventure,7,3.571
468,1,Comedy,12,2.583
468,2,Drama,10,3.3
468,3,Adventure,6,2.5
468,4,Action,5,3.2
468,5,Romance,4,3.75
469,1,Drama,173,3.503
469,2,Action,134,3.187
469,3,Thriller,102,3.275
469,4,Comedy,88,3.318
469,5,Adventure,75,3.133
470,1,Comedy,20,3.975
470,2,Romance,10,3.9
470,3,Drama,10,3.6
470,4,Crime,4,3.0
470,5,Children,3,4.333
471,1,Drama,116,3.5
471,2,Romance,85,3.729
471,3,Comedy,84,3.536
471,4,Children,57,3.912
471,5,Adventure,54,3.722
472,1,Drama,13,4.038
472,2,Comedy,13,3.731
472,3,Fantasy,12,4.167
472,4,Adventure,9,4.222
472,5,Sci-Fi,5,3.9
473,1,Action,40,3.275
473,2,Thriller,39,3.59
473,3,Comedy,31,2.613
473,4,Drama,29,3.379
473,5,Crime,23,3.696
474,1,Comedy,35,4.229
474,2,Drama,34,4.103
474,3,Romance,28,4.268
474,4,Adventure,19,4.421
474,5,Fantasy,19,4.316
475,1,Drama,586,3.345
475,2,Comedy,418,3.341
475,3,Action,390,3.155
475,4,Thriller,369,3.123
475,5,Crime,277,3.314
476,1,Drama,52,3.962
476,2,Thriller,31,4.065
476,3,Crime,30,4.15
476,4,Comedy,21,3.643
476,5,Action,18,4.028
477,1,Comedy,14,3.5
477,2,Drama,9,3.667
477,3,Romance,7,3.714
477,4,Children,4,3.625
477,5,Adventure,4,3.375
478,1,Comedy,25,3.66
478,2,Romance,24,3.896
478,3,Drama,21,3.976
478,4,Action,7,3.857
478,5,Thriller,7,3.857
479,1,Drama,45,4.411
479,2,Comedy,30,4.4
479,3,Romance,27,4.352
479,4,Adventure,9,4.556
479,5,Fantasy,9,4.556
480,1,Drama,162,3.883
480,2,Comedy,140,3.818
480,3,Romance,67,3.843
480,4,Adventure,50,3.59
480,5,Crime,47,3.904
481,1,Comedy,92,3.641
481,2,Drama,35,3.286
481,3,Romance,28,3.393
481,4,Action,14,2.929
481,5,Crime,12,3.583
482,1,Drama,25,3.44
482,2,Comedy,20,2.9
482,3,Thriller,18,3.278
482,4,Action,15,2.733
482,5,Adventure,12,2.5
483,1,Drama,15,4.033
483,2,Thriller,13,3.923
483,3,Action,12,3.875
483,4,Crime,11,4.409
483,5,Mystery,5,4.2
484,1,Comedy,196,3.676
484,2,Action,115,3.817
484,3,Drama,74,3.764
484,4,Adventure,66,3.917
484,5,Thriller,65,3.762
485,1,Comedy,201,2.575
485,2,Romance,105,2.8
485,3,Drama,95,2.816
485,4,Action,89,2.652
485,5,Adventure,68,2.868
486,1,Comedy,18,4.222
486,2,Drama,16,4.719
486,3,Romance,12,4.583
486,4,Animation,6,4.5
486,5,Action,6,4.0
487,1,Comedy,14,3.25
487,2,Action,7,2.857
487,3,Romance,5,3.9
487,4,Children,5,3.0
487,5,Crime,4,3.125
488,1,Comedy,14,2.286
488,2,Drama,13,3.231
488,3,Thriller,7,2.571
488,4,Action,6,3.333
488,5,Horror,5,1.6
489,1,Thriller,16,3.5
489,2,Action,15,3.6
489,3,Drama,14,3.5
489,4,Crime,11,3.818
489,5,Adventure,9,4.111
490,1,Drama,37,3.851
490,2,Comedy,28,3.857
490,3,Thriller,21,4.024
490,4,Adventure,21,3.857
490,5,Sci-Fi,17,4.0
491,1,Action,13,4.0
491,2,Thriller,11,4.091
491,3,Crime,10,4.1
491,4,Adventure,10,4.0
491,5,Drama,9,4.222
492,1,Drama,26,4.192
492,2,Action,23,3.087
492,3,Thriller,22,3.273
492,4,Comedy,21,3.81
492,5,Romance,13,3.615
493,1,Drama,91,3.659
493,2,Comedy,80,3.225
493,3,Action,76,3.283
493,4,Adventure,67,3.299
493,5,Thriller,66,3.386
494,1,Romance,13,4.577
494,2,Comedy,12,3.792
494,3,Drama,11,4.136
494,4,Action,5,4.8
494,5,Sci-Fi,5,4.6
495,1,Drama,90,3.567
495,2,Comedy,90,3.367
495,3,Adventure,64,3.453
495,4,Action,62,3.742
495,5,Sci-Fi,48,3.604
496,1,Comedy,18,3.806
496,2,Drama,13,3.038
496,3,Sci-Fi,12,3.792
496,4,Adventure,11,4.045
496,5,Action,9,3.333
497,1,Adventure,11,4.0
497,2,Action,9,3.889
497,3,Drama,9,3.722
497,4,Comedy,8,3.75
497,5,Romance,6,3.583
498,1,Comedy,32,2.625
498,2,Action,25,2.52
498,3,Drama,24,3.375
498,4,Adventure,18,2.611
498,5,Thriller,17,2.882
499,1,Drama,89,4.36
499,2,Romance,47,4.043
499,3,Action,45,3.756
499,4,Thriller,42,3.952
499,5,Comedy,36,3.958
500,1,Comedy,11,4.455
500,2,Drama,11,4.136
500,3,Crime,8,4.563
500,4,Thriller,7,4.357
500,5,Adventure,5,4.4
501,1,Comedy,87,3.391
501,2,Drama,84,3.679
501,3,Animation,62,3.0
501,4,Adventure,60,3.367
501,5,Children,58,2.724
502,1,Comedy,15,4.367
502,2,Drama,9,4.167
502,3,Romance,8,4.125
502,4,Action,8,3.813
502,5,Adventure,5,4.3
503,1,Drama,19,4.184
503,2,Thriller,7,4.143
503,3,Comedy,7,4.0
503,4,Romance,6,4.333
503,5,Crime,4,4.5
504,1,Drama,45,4.322
504,2,Crime,20,4.4
504,3,Thriller,18,4.306
504,4,Action,11,4.182
504,5,Comedy,10,4.6
505,1,Drama,54,3.926
505,2,Romance,42,4.0
505,3,Thriller,32,4.063
505,4,Comedy,24,4.0
505,5,Action,18,4.333
506,1,Drama,70,3.55
506,2,Thriller,52,3.452
506,3,Action,52,3.212
506,4,Comedy,47,3.043
506,5,Adventure,40,3.063
507,1,Comedy,13,3.615
507,2,Adventure,12,4.0
507,3,Drama,11,3.909
507,4,Action,11,3.818
507,5,Thriller,10,4.1
508,1,Sci-Fi,29,3.328
508,2,Adventure,29,2.793
508,3,Action,26,3.308
508,4,Thriller,17,3.294
508,5,IMAX,16,2.656
509,1,Comedy,21,3.548
509,2,Drama,20,3.475
509,3,Romance,14,3.5
509,4,Action,8,2.5
509,5,Adventure,7,3.071
510,1,Comedy,33,3.121
510,2,Drama,28,3.393
510,3,Adventure,21,3.31
510,4,Thriller,17,3.471
510,5,Action,16,3.125
511,1,Comedy,41,2.976
511,2,Action,29,3.207
511,3,Drama,29,2.931
511,4,Adventure,23,3.478
511,5,Thriller,21,3.048
512,1,Action,77,3.364
512,2,Drama,76,3.526
512,3,Thriller,68,3.559
512,4,Comedy,61,3.213
512,5,Adventure,44,3.477
513,1,Action,72,4.41
513,2,Thriller,52,4.298
513,3,Adventure,39,4.372
513,4,Sci-Fi,37,4.419
513,5,Drama,36,4.431
514,1,Comedy,9,3.0
514,2,Thriller,8,2.938
514,3,Action,7,3.714
514,4,Adventure,6,3.5
514,5,Romance,6,3.25
515,1,Adventure,22,3.682
515,2,Drama,22,3.545
515,3,Sci-Fi,15,3.5
515,4,Comedy,14,3.786
515,5,Action,14,3.714
516,1,Comedy,26,3.731
516,2,Drama,17,3.882
516,3,Adventure,16,3.625
516,4,Action,15,3.667
516,5,Romance,13,4.0
517,1,Comedy,8,3.25
517,2,Drama,7,3.571
517,3,Thriller,7,3.429
517,4,Adventure,6,3.167
517,5,Action,6,3.0
518,1,Action,44,3.17
518,2,Drama,37,3.541
518,3,Comedy,35,3.071
518,4,Adventure,31,3.403
518,5,Sci-Fi,27,3.333
519,1,Action,41,4.341
519,2,Thriller,41,4.256
519,3,Drama,33,4.288
519,4,Crime,28,4.393
519,5,Comedy,26,4.0
520,1,Drama,19,4.658
520,2,Action,18,4.694
520,3,Thriller,14,4.643
520,4,Adventure,13,4.423
520,5,Crime,7,4.786
521,1,Drama,68,3.478
521,2,Thriller,62,3.323
521,3,Action,61,3.295
521,4,Adventure,41,3.451
521,5,Comedy,41,3.146
522,1,Drama,36,3.278
522,2,Comedy,32,3.313
522,3,Action,24,3.125
522,4,Romance,23,4.087
522,5,Adventure,20,3.4
523,1,Thriller,11,3.818
523,2,Action,10,4.1
523,3,Drama,9,4.222
523,4,Comedy,7,4.429
523,5,Adventure,7,4.143
524,1,Action,88,3.75
524,2,Thriller,62,3.79
524,3,Drama,31,3.774
524,4,Adventure,30,3.633
524,5,Sci-Fi,27,3.556
525,1,Drama,43,4.256
525,2,Comedy,23,3.261
525,3,Romance,11,4.273
525,4,Thriller,11,3.455
525,5,Action,11,2.364
526,1,Comedy,16,3.938
526,2,Action,16,3.625
526,3,Thriller,12,3.417
526,4,Adventure,10,3.2
526,5,Drama,7,4.143
527,1,Action,26,3.962
527,2,Drama,23,3.739
527,3,Comedy,23,3.652
527,4,Adventure,19,3.684
527,5,Thriller,14,3.857
528,1,Drama,90,3.961
528,2,Comedy,78,3.333
528,3,Adventure,69,3.92
528,4,Action,62,3.685
528,5,Thriller,46,3.707
529,1,Action,33,4.318
529,2,Adventure,32,4.297
529,3,Sci-Fi,32,4.234
529,4,Comedy,16,4.219
529,5,Fantasy,12,4.375
530,1,Drama,260,3.221
530,2,Comedy,198,3.101
530,3,Thriller,142,2.968
530,4,Crime,102,3.064
530,5,Adventure,88,3.006
531,1,Comedy,85,4.406
531,2,Drama,65,4.415
531,3,Adventure,59,4.449
531,4,Action,41,4.305
531,5,Animation,36,4.458
532,1,Drama,100,4.345
532,2,Thriller,91,4.28
532,3,Action,88,4.301
532,4,Comedy,62,4.355
532,5,Sci-Fi,54,4.287
533,1,Comedy,21,3.762
533,2,Drama,9,3.889
533,3,Romance,9,3.778
533,4,Action,7,4.429
533,5,Crime,3,4.0
534,1,Drama,51,3.627
534,2,Thriller,36,3.778
534,3,Crime,29,4.0
534,4,Comedy,26,3.577
534,5,Action,23,3.739
535,1,Action,58,3.483
535,2,Adventure,51,3.539
535,3,Sci-Fi,37,3.365
535,4,IMAX,35,3.557
535,5,Thriller,30,3.317
536,1,Thriller,16,3.5
536,2,Action,13,3.538
536,3,Drama,13,3.538
536,4,Adventure,12,3.583
536,5,Comedy,9,3.444
537,1,Drama,71,3.761
537,2,Action,36,3.819
537,3,War,30,3.9
537,4,Thriller,30,3.733
537,5,Crime,30,3.683
538,1,Comedy,15,4.133
538,2,Drama,13,4.231
538,3,Romance,10,4.0
538,4,Thriller,7,4.286
538,5,Horror,6,3.667
539,1,Comedy,26,3.654
539,2,Thriller,15,3.533
539,3,Action,13,3.154
539,4,Drama,12,4.0
539,5,Adventure,9,3.444
540,1,Action,14,3.571
540,2,Thriller,11,3.773
540,3,Drama,10,4.15
540,4,Comedy,10,3.7
540,5,Adventure,10,3.3
541,1,Action,132,3.727
541,2,Thriller,111,3.838
541,3,Drama,89,4.18
541,4,Sci-Fi,88,3.818
541,5,Adventure,77,3.74
542,1,Drama,165,2.939
542,2,Thriller,165,2.842
542,3,Comedy,115,2.7
542,4,Action,103,2.748
542,5,Horror,99,2.869
543,1,Drama,56,3.571
543,2,Comedy,38,3.395
543,3,Action,33,3.091
543,4,Thriller,31,3.677
543,5,Romance,21,3.857
544,1,Comedy,92,3.261
544,2,Drama,81,4.346
544,3,Action,71,4.07
544,4,Adventure,61,3.754
544,5,Thriller,40,4.025
545,1,Comedy,68,2.794
545,2,Action,48,2.875
545,3,Thriller,46,3.174
545,4,Drama,37,3.297
545,5,Adventure,26,2.923
546,1,Drama,92,4.076
546,2,Comedy,82,4.037
546,3,Thriller,48,4.021
546,4,Action,43,3.814
546,5,Romance,36,4.083
547,1,Comedy,66,3.409
547,2,Romance,24,4.042
547,3,Drama,14,3.714
547,4,Action,12,3.25
547,5,Adventure,10,3.4
548,1,Drama,26,4.038
548,2,Comedy,18,3.778
548,3,Romance,11,3.909
548,4,Crime,7,3.286
548,5,Thriller,7,3.286
549,1,Drama,61,3.902
549,2,Thriller,53,3.991
549,3,Action,53,3.811
549,4,Adventure,36,3.889
549,5,Sci-Fi,34,3.912
550,1,Drama,17,4.794
550,2,Crime,7,4.929
550,3,Thriller,7,4.857
550,4,Comedy,6,4.833
550,5,Romance,4,5.0
551,1,Adventure,17,3.824
551,2,Action,14,4.357
551,3,Comedy,12,3.75
551,4,Thriller,11,4.273
551,5,Drama,11,3.909
552,1,Comedy,16,3.813
552,2,Children,13,4.538
552,3,Adventure,12,4.917
552,4,Fantasy,9,4.444
552,5,Romance,7,4.143
553,1,Comedy,14,3.714
553,2,Drama,10,3.4
553,3,Crime,7,3.214
553,4,Thriller,5,3.2
553,5,Adventure,4,3.25
554,1,Comedy,100,3.635
554,2,Drama,57,4.175
554,3,Adventure,45,3.522
554,4,Action,37,3.676
554,5,Children,36,3.319
555,1,Drama,155,4.31
555,2,Comedy,129,4.101
555,3,Thriller,95,4.179
555,4,Action,90,4.067
555,5,Romance,78,4.013
556,1,Thriller,26,3.923
556,2,Action,24,4.083
556,3,Comedy,21,3.476
556,4,Drama,18,3.833
556,5,Adventure,15,4.2
557,1,Action,59,3.5
557,2,Thriller,47,3.383
557,3,Drama,46,3.5
557,4,Comedy,37,3.514
557,5,Sci-Fi,34,3.559
558,1,Drama,79,3.456
558,2,Comedy,55,3.2
558,3,Romance,42,3.524
558,4,Thriller,31,3.258
558,5,Action,27,2.407
559,1,Drama,14,4.286
559,2,Comedy,10,4.5
559,3,Adventure,9,4.444
559,4,Thriller,8,4.25
559,5,Action,7,4.143
560,1,Comedy,319,3.966
560,2,Action,251,4.028
560,3,Adventure,229,4.164
560,4,Drama,183,4.295
560,5,Thriller,176,4.114
561,1,Comedy,178,3.635
561,2,Action,157,3.338
561,3,Drama,136,3.846
561,4,Thriller,118,3.492
561,5,Sci-Fi,109,3.275
562,1,Action,46,3.826
562,2,Thriller,32,3.344
562,3,Adventure,30,4.0
562,4,Horror,26,3.231
562,5,Drama,25,3.88
563,1,Drama,83,3.753
563,2,Comedy,45,3.8
563,3,Crime,27,3.852
563,4,Thriller,27,3.741
563,5,Romance,25,3.66
564,1,Thriller,36,3.556
564,2,Action,35,3.629
564,3,Comedy,33,3.667
564,4,Drama,32,3.688
564,5,Adventure,19,3.737
565,1,Action,20,3.875
565,2,Thriller,14,4.071
565,3,Drama,11,4.136
565,4,Sci-Fi,10,3.8
565,5,Comedy,8,4.188
566,1,Comedy,26,3.769
566,2,Drama,24,3.688
566,3,Romance,18,3.806
566,4,Thriller,12,3.958
566,5,Fantasy,10,4.15
567,1,Comedy,331,3.073
567,2,Action,282,3.066
567,3,Drama,265,3.423
567,4,Thriller,193,3.179
567,5,Adventure,184,3.313
568,1,Drama,208,3.87
568,2,Comedy,127,3.669
568,3,Action,84,3.565
568,4,Romance,81,3.802
568,5,Adventure,69,3.725
569,1,Comedy,162,3.352
569,2,Drama,149,3.705
569,3,Thriller,105,3.295
569,4,Action,102,3.108
569,5,Crime,85,3.841
570,1,Comedy,13,3.923
570,2,Thriller,10,4.1
570,3,Action,9,4.222
570,4,Drama,8,4.375
570,5,Romance,6,4.667
571,1,Thriller,11,3.091
571,2,Drama,10,3.8
571,3,Action,10,3.3
571,4,Romance,8,3.875
571,5,Adventure,8,3.5
572,1,Comedy,24,3.208
572,2,Romance,15,3.467
572,3,Thriller,12,3.833
572,4,Drama,11,3.727
572,5,Action,9,3.667
573,1,Drama,25,4.08
573,2,Thriller,23,4.217
573,3,Comedy,17,3.0
573,4,Action,15,3.933
573,5,Crime,13,3.923
574,1,Drama,102,3.711
574,2,Action,72,3.583
574,3,Thriller,72,3.528
574,4,Crime,56,3.741
574,5,Adventure,52,3.404
575,1,Drama,1545,3.133
575,2,Comedy,1063,2.953
575,3,Thriller,720,3.07
575,4,Romance,686,3.039
575,5,Action,590,2.999
576,1,Comedy,367,3.681
576,2,Drama,247,3.68
576,3,Action,185,3.592
576,4,Thriller,137,3.599
576,5,Crime,132,3.697
577,1,Action,57,3.719
577,2,Thriller,35,3.914
577,3,Comedy,33,3.485
577,4,Adventure,22,3.727
577,5,Crime,13,4.0
578,1,Drama,87,3.805
578,2,Comedy,77,3.896
578,3,Thriller,54,4.519
578,4,Action,43,4.698
578,5,Adventure,33,4.515
579,1,Drama,26,3.346
579,2,Thriller,21,3.19
579,3,Comedy,20,3.45
579,4,Action,14,3.286
579,5,Romance,12,3.5
580,1,Comedy,108,4.037
580,2,Action,69,3.877
580,3,Drama,62,3.887
580,4,Thriller,58,3.638
580,5,Adventure,48,4.042
581,1,Romance,51,4.088
